Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15
sn2001ay-20010618.22-fast.flm,12.16,2001ay,54.57192778101452,0.7765482430596001,0.0302,0.68,HV,0.68
sn1997bp-19970414.30-fast.flm,127.21,1997bp,3.768719627097997,0.5950609937518596,0.0083,1.08,HV,1.08
sn1999dq-19990910.44-fast.flm,78.61,1999dq,-4.49659796863985,0.6902672320283996,0.0141,0.86,91T,0.86
sn2002jm-20021211.49-fast.flm,7.65,2002jm,,,0.0181,,,
sn2003fa-20030625.30-fast.flm,34.82,2003fa,8.746635909271262,0.4805843906189927,0.0404,0.8,91T,0.8
sn2001iq-20011225.12-fast.flm,17.06,2001iq,,,0.0186,,,
sn1997br-19970702.17-mmt.flm,40.32,1997br,71.36332042497799,0.695065038228577,0.0071,1.09,,1.09
sn2006N-20060128.22-fast.flm,116.87,2006N,2.5830622103939853,0.1971803214039239,0.0143,1.5,N,1.5
sn2006cf-20060524.21-fast.flm,52.41,2006cf,6.538018433177488,0.1920122887864823,0.0416,,N,
sn1998cs-19980723.26-fast.flm,43.93,1998cs,,,0.0326,,,
sn2004bj-20040425.28-fast.flm,20.54,2004bj,,,0.0501,,,
sn2003ch-20030329.17-fast.flm,16.38,2003ch,1.824390243897896,0.7804878048780489,0.025,1.22,N,1.22
sn1999dq-19990906.43-fast.flm,171.59,1999dq,-8.450843112118834,0.6902672320283996,0.0141,0.86,91T,0.86
sn2002de-20020606.22-fast.flm,58.1,2002de,-2.2178988326836926,0.5836575875486381,0.028,0.96,N,0.96
sn2007ux-20080111.39-mmt.flm,79.41,2007ux,15.510718789405338,0.9700261907071492,0.0309,1.74,N,1.74
sn1994ae-19941204.53-fast.flm,188.75,1994ae,5.008463606490925,0.7965747286667331,0.0043,0.96,N,0.96
snf20080514-002-20080528.31-fast.flm,82.82,snf20080514-002,2.5540659555735217,0.4892846658185732,0.0219,1.35,N,
sn2001bp-20010531.37-fast.flm,9.08,2001bp,,,0.0949,,,
sn2006cp-20060601.26-fast.flm,61.74,2006cp,-9.234080015646144,0.0,0.0223,0.98,HV,0.98
sn2006cp-20060721.18-fast.flm,12.43,2006cp,39.59698718576074,0.0,0.0223,0.98,HV,0.98
sn2007fs-20070902.29-fast.flm,18.88,2007fs,48.15688587437133,2.064287820701858,0.0173,,N,
sn2005ke-20051201.29-fast.flm,136.39,2005ke,6.4609258337461055,0.6968641114982578,0.0045,1.82,91bg,1.82
sn2005M-20050304.31-fast.flm,6.8,2005M,27.60273972602654,1.36986301369863,0.022,0.87,91T,0.87
sn2002cu-20020515.46-fast.flm,40.15,2002cu,-6.296441141965515,0.3910833007430583,0.0228,1.35,HV,1.35
sn2004L-20040227.35-fast.flm,18.97,2004L,32.403371113045715,0.2906131938390003,0.0323,1.12,N,1.12
sn2000B-20000226.28-fast.flm,7.67,2000B,37.17005200666999,1.275635364537337,0.0191,1.46,,1.46
sn2001en-20011015.31-fast.flm,112.04,2001en,5.322707595431146,1.180637544273908,0.0164,1.12,HV,1.12
sn2002bo-20020422.18-fast.flm,70.31,2002bo,29.3537787513723,0.6970028875833914,0.0043,1.08,HV,1.08
sn2004ef-20040908.35-fast.flm,7.48,2004ef,-7.1290009699306935,0.1939864209505334,0.031,1.39,HV,1.39
sn2003hz-20030919.50-fast.flm,30.12,2003hz,,,0.0202,,,
sn2003W-20030310.28-fast.flm,35.14,2003W,28.01686109205151,0.0,0.0201,1.14,HV,1.14
sn2001ay-20010516.26-fast.flm,27.53,2001ay,22.578140166959848,0.7765482430596001,0.0302,0.68,HV,0.68
sn1998aq-19980424.37-fast.flm,393.59,1998aq,-3.8151210279853274,0.3984460603645781,0.0039,1.11,N,1.11
sn1999cm-19990611.28-fast.flm,23.85,1999cm,,,0.0452,,,
sn1998D-19980224.49-fast.flm,31.13,1998D,,,0.0126,,,
sn1994D-19940310.36-mmt.flm,120.42,1994D,-11.107787416491592,0.0997108385681523,0.0029,1.37,N,1.37
sn2007co-20070621.33-fast.flm,44.0,2007co,7.526777020451024,0.0973709834469328,0.027,1.16,N,1.16
sn2001ay-20010430.36-fast.flm,58.46,2001ay,7.144243836148886,0.7765482430596001,0.0302,0.68,HV,0.68
sn2007is-20071011.13-fast.flm,22.38,2007is,,,0.0294,,,
sn2002di-20020612.33-fast.flm,22.28,2002di,,,0.0364,,,
sn1999by-19990514.15-fast.flm,168.32,1999by,2.9435242466617098,0.4989024146876871,0.0022,1.97,91bg,1.97
sn1999aa-19990516.17-fast.flm,18.12,1999aa,80.60922712933439,0.887223974763407,0.0144,0.78,91T,0.78
sn1996by-19961217.37-fast.flm,38.51,1996by,,,0.0137,,,
sn2007A-20070117.11-fast.flm,51.93,2007A,4.434175597288406,0.4915937469275391,0.0171,0.95,N,0.95
sn2005cf-20050710.21-fast.flm,100.48,2005cf,27.332339791358212,0.1987083954297069,0.0065,1.1,N,1.1
sn2002bz-20020409.36-fast.flm,44.13,2002bz,,,0.037,,,
sn2000fa-20001215.36-fast.flm,32.45,2000fa,1.2337217272124128,0.1958288455889552,0.0213,1.0,N,1.0
sn1997ct-19970701.29-fast.flm,4.66,1997ct,,,0.03,,,
sn2001en-20011117.19-fast.flm,36.28,2001en,37.672176308540806,1.180637544273908,0.0164,1.12,HV,1.12
sn2003ag-20030329.35-mmt.flm,21.77,2003ag,,,0.0226,,,
sn2001V-20010314.43-fast.flm,139.4,2001V,9.486750073881767,0.3940498473056842,0.0151,0.82,91T,0.82
sn2006gt-20060926.38-fast.flm,27.13,2006gt,2.3736600306239715,0.1914241960183767,0.0448,1.66,91bg,1.66
sn1999gd-20000106.44-fast.flm,21.37,1999gd,29.500147304331605,1.5712461946381224,0.0183,1.18,N,1.18
sn2003kf-20031130.40-fast.flm,177.18,2003kf,-7.34564224737091,0.3970617431010522,0.0074,1.1,N,1.1
snf20080514-002-20080611.16-fast.flm,47.85,snf20080514-002,16.107251198753698,0.4892846658185732,0.0219,1.35,N,
sn2002er-20020912.11-fast.flm,117.14,2002er,4.172034486174934,0.4954910316123277,0.0091,1.23,N,1.23
sn1999aa-19990411.22-fast.flm,31.5,1999aa,46.15536277602495,0.887223974763407,0.0144,0.78,91T,0.78
sn1996C-19960217.48-fast.flm,54.57,1996C,1.9279454722523872,0.2921129503407985,0.027,0.93,N,0.93
sn2002cx-20030402.31-ldss2.flm,8.42,2002cx,308.21289062500057,1.46484375,0.024,1.51,pec,1.51
sn2002ha-20021208.13-fast.flm,11.84,2002ha,35.22279179810324,0.5914826498422713,0.0144,1.22,N,1.22
sn1997E-19970302.13-fast.flm,13.46,1997E,40.590150991806354,0.3947498272969505,0.0133,1.4,N,1.4
sn2008Z-20080407.24-fast.flm,19.09,2008Z,47.5416258570038,0.2938295788442703,0.021,1.02,N,1.02
sn2001gb-20020109.45-fast.flm,8.35,2001gb,,,0.0257,,,
sn2005bo-20050510.29-fast.flm,33.63,2005bo,21.692808523229715,0.6905396073789088,0.0137,1.28,N,1.28
sn2000O-20000308.45-fast.flm,13.91,2000O,,,0.0235,,,
sn1998co-19980630.47-fast.flm,85.29,1998co,6.845413474760523,0.0,0.0182,,N,
sn2007sr-20080402.32-fast.flm,13.19,2007sr,108.61177406523583,0.2983293556085918,0.0056,1.05,,1.05
sn2007sr-20080623.00-ldss3.flm,62.25,2007sr,189.8369132856021,0.2983293556085918,0.0056,1.05,,1.05
sn2001fe-20011207.49-fast.flm,56.81,2001fe,21.00848628379798,0.0986777185711466,0.0134,1.0,N,1.0
sn1999bh-19990409.27-fast.flm,13.63,1999bh,5.082579630356128,0.4915454187966968,0.0172,1.38,,1.38
sn2001iq-20020122.09-fast.flm,20.57,2001iq,,,0.0186,,,
sn2007ir-20070918.47-fast.flm,14.43,2007ir,,,0.0353,,,
sn2008Q-20080208.14-fast.flm,216.0,2008Q,-1.2498760043666672,0.1983930165658169,0.0081,1.25,N,1.25
sn1999ej-19991104.27-fast.flm,141.82,1999ej,3.1271579362713364,0.8878366380585972,0.0137,1.48,N,1.48
snf20080522-011-20080612.25-fast.flm,25.59,snf20080522-011,12.091723672803653,0.1926967915984198,0.0379,,N,
sn2003iu-20031021.32-fast.flm,64.57,2003iu,,,0.0414,,,
sn2003kd-20031204.32-fast.flm,34.05,2003kd,,,0.03,,,
sn2002I-20020122.54-fast.flm,15.02,2002I,,,0.0234,,,
sn2005ch-20050610.28-fast.flm,63.64,2005ch,,,0.027,,,
sn2007cq-20070624.45-fast.flm,64.04,2007cq,-5.018514909375809,0.1948937828883258,0.0262,1.2,91T,1.2
sn2006ke-20061027.46-fast.flm,8.73,2006ke,,,0.0172,,,
sn2007af-20070718.21-fast.flm,8.14,2007af,124.43803461308988,0.3978516013526954,0.0054,1.04,N,1.04
sn1997dt-19971125.11-fast.flm,138.93,1997dt,-8.726298024422588,0.3971011615208974,0.0073,1.04,N,1.04
sn2008ar-20080505.21-fast.flm,11.13,2008ar,55.65734333885643,0.584738329597505,0.0261,1.1,N,1.1
sn2004gs-20041218.46-fast.flm,28.18,2004gs,1.6169881161077504,0.0974089226573154,0.0266,1.41,N,1.41
sn1997do-19971128.50-fast.flm,140.98,1997do,14.256014256015696,0.099000099000099,0.0101,0.94,HV,0.94
sn2007le-20071113.14-fast.flm,168.35,2007le,18.315454906637196,0.4966229638458482,0.0068,1.01,HV,1.01
sn2003ch-20030328.14-fast.flm,22.94,2003ch,0.819512195118544,0.7804878048780489,0.025,1.22,N,1.22
sn2000B-20000128.13-fast.flm,78.13,2000B,8.56638210185058,1.275635364537337,0.0191,1.46,,1.46
sn2005eq-20051009.42-fast.flm,6.06,2005eq,-1.535471331391396,0.3887269193391643,0.029,0.88,91T,0.88
sn1999aa-19990221.29-fast.flm,162.72,1999aa,-2.080047318612561,0.887223974763407,0.0144,0.78,91T,0.78
sn2002fk-20020929.44-fast.flm,201.96,2002fk,-1.449131513646776,0.3970223325062034,0.0075,1.13,N,1.13
sn2001L-20010222.42-fast.flm,57.37,2001L,,,0.0152,,,
sn1997cn-19970607.18-fast.flm,8.73,1997cn,19.748229740363637,0.7867820613690009,0.0168,1.9,91bg,1.9
sn1994Q-19940606.37-fast.flm,34.35,1994Q,12.792617775624604,1.06847984458475,0.0295,1.03,,1.03
sn2001G-20010221.28-fast.flm,58.16,2001G,31.15656963021272,2.1636506687647525,0.0168,,N,
sn2002hw-20021114.10-fast.flm,19.59,2002hw,-3.2432432432461034,0.0982800982800982,0.0175,1.44,N,1.44
sn1996ca-19961218.09-fast.flm,36.0,1996ca,,,0.0163,,,
sn2003iu-20031122.19-fast.flm,33.32,2003iu,,,0.0414,,,
sn2001eh-20011013.33-fast.flm,20.43,2001eh,24.90598785073932,0.2892681515765114,0.0371,0.92,91T,0.92
sn2007ba-20070412.47-fast.flm,3.73,2007ba,6.037554164664492,0.4814636494944632,0.0385,1.89,91bg,1.89
sn2006N-20060202.20-fast.flm,112.74,2006N,7.492852213347673,0.1971803214039239,0.0143,1.5,N,1.5
sn2007fs-20070718.42-fast.flm,18.41,2007fs,3.0669419050381825,2.064287820701858,0.0173,,N,
sn2008Z-20080302.25-fast.flm,39.75,2008Z,12.29187071498816,0.2938295788442703,0.021,1.02,N,1.02
sn2001V-20010426.29-fast.flm,32.23,2001V,51.709191212686406,0.3940498473056842,0.0151,0.82,91T,0.82
sn2008A-20080111.19-fast.flm,75.28,2008A,-1.8795512694314271,0.492029128124385,0.0162,1.28,pec,1.28
sn2003iu-20031031.25-fast.flm,20.95,2003iu,,,0.0414,,,
sn2004gs-20050118.36-fast.flm,6.01,2004gs,31.71634521721963,0.0974089226573154,0.0266,1.41,N,1.41
sn2001ep-20011122.28-fast.flm,26.09,2001ep,35.22211253701904,0.493583415597236,0.013,1.3,N,1.3
sn2005hk-20051101.19-fast.flm,41.34,2005hk,-9.289239881536249,0.493583415597236,0.013,1.56,pec,1.56
sn1994M-19940508.26-fast.flm,21.83,1994M,5.629397967163835,0.8795934323690382,0.0232,1.26,HV,1.26
sn2008C-20080105.27-fast.flm,62.51,2008C,4.395280235982192,0.4916420845624386,0.017,1.11,N,1.11
sn2005cf-20050612.36-fast.flm,194.02,2005cf,-0.3378042722270318,0.1987083954297069,0.0065,1.1,N,1.1
sn2008ar-20080302.40-fast.flm,24.52,2008ar,-6.5295780138359705,0.584738329597505,0.0261,1.1,N,1.1
sn1999dq-19990911.46-fast.flm,204.52,1999dq,-3.4907800019730533,0.6902672320283996,0.0141,0.86,91T,0.86
sn2006sr-20061226.13-fast.flm,70.91,2006sr,2.9578289730562632,0.3904724716907458,0.0244,1.24,HV,1.24
sn2005bc-20050403.33-fast.flm,12.35,2005bc,-6.096235549845128,0.3952178638474459,0.0121,1.32,N,1.32
sn2002bf-20020316.32-fast.flm,49.65,2002bf,11.63607965638252,1.0737992971495511,0.0244,1.12,HV,1.12
sn2005cf-20050728.19-fast.flm,48.88,2005cf,45.19622454049204,0.1987083954297069,0.0065,1.1,N,1.1
sn2000cn-20000803.24-fast.flm,3.83,2000cn,50.161211529063515,0.0977039570102589,0.0235,1.51,,1.51
sn2007F-20070415.31-fast.flm,8.98,2007F,80.02149277060983,0.0,0.0236,0.96,N,0.96
sn2001V-20010401.22-fast.flm,49.33,2001V,27.012117032802937,0.3940498473056842,0.0151,0.82,91T,0.82
sn1994Q-19940604.39-fast.flm,24.88,1994Q,10.869354055368945,1.06847984458475,0.0295,1.03,,1.03
sn2001fh-20011107.20-fast.flm,62.6,2001fh,-3.5562580262825456,0.0987849451743554,0.0123,1.51,N,1.51
sn2006cj-20060522.29-fast.flm,19.07,2006cj,-1.133489461357496,1.124121779859485,0.0675,0.81,N,0.81
sn2003D-20030129.32-mmt.flm,17.5,2003D,,,0.023,,,
sn1999by-19990508.15-fast.flm,176.19,1999by,-3.043304729590535,0.4989024146876871,0.0022,1.97,91bg,1.97
sn2008bf-20080607.19-fast.flm,14.15,2008bf,67.91918797579913,0.3903962521959789,0.0246,1.05,N,1.05
sn2003fa-20030731.21-fast.flm,1.16,2003fa,43.26220684352368,0.4805843906189927,0.0404,0.8,91T,0.8
sn2007B-20070110.10-fast.flm,61.25,2007B,,,0.0211,,,
sn2002eu-20021104.34-mmt.flm,10.06,2002eu,60.75558982266152,0.1927525057825751,0.0376,1.52,N,1.52
sn1995D-19950307.32-fast.flm,136.92,1995D,14.522697923912409,0.09933445912387,0.0067,1.05,N,1.05
sn2007fs-20070720.44-fast.flm,78.41,2007fs,5.052590189717308,2.064287820701858,0.0173,,N,
sn1999gd-20000111.40-fast.flm,6.55,1999gd,34.371010507708924,1.5712461946381224,0.0183,1.18,N,1.18
sn1998es-19981125.22-fast.flm,166.04,1998es,-0.4749653671046165,0.8905600633287157,0.0106,0.85,91T,0.85
sn2001ah-20010328.22-fast.flm,15.97,2001ah,-9.623747400264977,0.283607487237663,0.0578,0.98,,0.98
sn1999ac-19990325.50-fast.flm,112.04,1999ac,11.88707280832095,0.6934125804853887,0.0095,1.23,91T,1.23
sn2005cc-20050602.21-fast.flm,18.28,2005cc,4.5756823821345725,0.4962779156327543,0.0075,1.94,,1.94
sn2002av-20020215.16-fast.flm,8.09,2002av,,,0.049,,,
sn2007nq-20071031.24-fast.flm,34.9,2007nq,6.354066985645376,0.4784688995215311,0.045,1.47,N,1.47
sn2007cp-20070616.17-fast.flm,20.9,2007cp,,,0.0366,,,
sn1998de-19980725.46-fast.flm,12.23,1998de,-7.121077997440703,0.1967148618078096,0.0167,1.88,91bg,1.88
sn2002cd-20020415.49-fast.flm,43.99,2002cd,-3.671813143308716,0.3958828186856691,0.0104,0.84,HV,0.84
sn1995D-19950404.23-fast.flm,74.17,1995D,42.246945465388016,0.09933445912387,0.0067,1.05,N,1.05
sn2000cx-20000921.42-fast.flm,74.56,2000cx,55.17309790694905,0.2975895248487253,0.0081,0.99,pec,0.99
sn2001ep-20020114.22-fast.flm,13.39,2001ep,87.48272458045669,0.493583415597236,0.013,1.3,N,1.3
sn1998bu-19980625.17-fast.flm,221.14,1998bu,36.36454282580633,0.4985541928407618,0.0029,1.03,N,1.03
sn1998an-19980418.17-fast.flm,67.46,1998an,,,0.0188,,,
sn1997do-19971106.51-fast.flm,56.86,1997do,-7.514107514104056,0.099000099000099,0.0101,0.94,HV,0.94
sn2003it-20031029.21-fast.flm,78.89,2003it,6.54570285825688,0.195102916788606,0.0251,1.36,N,1.36
sn2006gj-20060920.43-fast.flm,34.0,2006gj,-0.6515608285502809,0.1944957697170086,0.0283,1.48,N,1.48
sn1995D-19950525.20-fast.flm,60.22,1995D,92.87771928081852,0.09933445912387,0.0067,1.05,N,1.05
sn2005cf-20050615.24-fast.flm,205.94,2005cf,2.5235966219581454,0.1987083954297069,0.0065,1.1,N,1.1
sn2000bk-20000502.23-fast.flm,16.43,2000bk,18.75365710942383,0.4876145894285156,0.0254,1.46,,1.46
sn1998aq-19980503.24-fast.flm,364.54,1998aq,5.020420360594554,0.3984460603645781,0.0039,1.11,N,1.11
sn2004as-20040419.26-fast.flm,11.0,2004as,27.992240543162545,0.5819592628516004,0.031,0.92,N,0.92
sn1999by-19990515.16-fast.flm,252.91,1999by,3.9513071243328706,0.4989024146876871,0.0022,1.97,91bg,1.97
sn2005ej-20050925.15-fast.flm,42.99,2005ej,,,0.0379,,,
sn1997cw-19970714.46-fast.flm,69.11,1997cw,,,0.0171,,,
sn1998de-19980729.50-fast.flm,21.52,1998de,-3.147437788922091,0.1967148618078096,0.0167,1.88,91bg,1.88
sn2003gj-20030704.40-mmt.flm,12.44,2003gj,,,0.0338,,,
sn2001V-20010222.44-fast.flm,108.13,2001V,-10.205891045217797,0.3940498473056842,0.0151,0.82,91T,0.82
sn2006lf-20061119.35-fast.flm,44.37,2006lf,13.176075799445858,0.1973943939992104,0.0132,1.3,N,1.3
sn2000cm-20000604.16-fast.flm,129.29,2000cm,,,0.0072,,,
sn1995ac-19951123.07-mmt.flm,7.57,1995ac,48.54748071244991,0.4762358319839984,0.0499,0.77,,0.77
sn2000cx-20001217.22-fast.flm,13.01,2000cx,141.27566709651646,0.2975895248487253,0.0081,0.99,pec,0.99
sn2002bf-20020311.21-fast.flm,58.45,2002bf,6.647793830532675,1.0737992971495511,0.0244,1.12,HV,1.12
sn2006bt-20060429.41-fast.flm,44.02,2006bt,-2.8967254408040715,0.5812826971517148,0.0322,1.0,N,1.0
sn2002he-20021030.48-fast.flm,22.24,2002he,-8.120242045676077,0.1951981260979894,0.0246,1.44,HV,1.44
sn2000cx-20000919.38-fast.flm,60.84,2000cx,53.14948913797686,0.2975895248487253,0.0081,0.99,pec,0.99
sn2003kz-20031219.51-fast.flm,5.07,2003kz,,,0.0505,,,
sn2002cx-20020602.20-fast.flm,24.56,2002cx,11.23046875,1.46484375,0.024,1.51,pec,1.51
sn1999cw-19990720.46-fast.flm,86.84,1999cw,24.456736467801303,0.4938759383642829,0.0124,0.94,,0.94
sn1995bd-19951225.27-fast.flm,17.02,1995bd,-10.082791247785533,0.3942440370589395,0.0146,0.94,,0.94
sn2004ap-20040313.25-fast.flm,76.82,2004ap,,,0.0239,,,
sn2002he-20021104.50-mmt.flm,256.1,2002he,-3.2207690806196667,0.1951981260979894,0.0246,1.44,HV,1.44
sn2005hc-20051105.31-fast.flm,23.46,2005hc,11.100487618319708,0.382445740510565,0.0459,1.03,N,1.03
sn2000dg-20000903.37-fast.flm,60.76,2000dg,0.1636976408334422,1.2518054886856045,0.0385,,N,
sn2006gr-20061123.16-fast.flm,6.42,2006gr,48.09588246665575,0.4832785617630002,0.0346,0.81,N,0.81
sn1998co-19980624.45-fast.flm,107.31,1998co,0.933019053228334,0.0,0.0182,,N,
sn2001ie-20011217.47-fast.flm,41.15,2001ie,,,0.0307,,,
sn2002kf-20030107.30-fast.flm,30.43,2002kf,7.946630040229393,0.0981065437064652,0.0193,1.2,,1.2
sn2000cp-20000624.34-fast.flm,27.14,2000cp,-0.5414813382372342,1.1603171533552503,0.0342,1.09,N,1.09
sn2002es-20020910.46-fast.flm,21.27,2002es,8.998035363454044,0.2946954813359528,0.018,,91bg,
snf20080514-002-20080610.21-fast.flm,42.78,snf20080514-002,15.177610333694137,0.4892846658185732,0.0219,1.35,N,
sn1998de-19980730.46-fast.flm,30.0,1998de,-2.2032064522454635,0.1967148618078096,0.0167,1.88,91bg,1.88
sn2005bv-20050430.37-fast.flm,13.02,2005bv,,,0.0357,,,
sn2004fd-20041113.33-fast.flm,47.36,2004fd,,,0.0173,,,
sn2001eh-20010921.35-fast.flm,71.35,2001eh,3.71227461189716,0.2892681515765114,0.0371,0.92,91T,0.92
sn1998bu-19980630.17-fast.flm,136.2,1998bu,41.350084754213945,0.4985541928407618,0.0029,1.03,N,1.03
sn2006te-20070109.49-fast.flm,13.8,2006te,12.30247212796418,0.3877847794474067,0.0315,1.04,,1.04
sn2005am-20050321.20-fast.flm,57.75,2005am,14.775882586269516,0.4958349861166204,0.0084,1.3,N,1.3
sn2001ck-20010618.33-mmt.flm,98.35,2001ck,5.827776167003804,0.1932927418575432,0.0347,1.05,N,1.05
sn1998dh-19980730.44-fast.flm,114.71,1998dh,-5.412907702983174,0.8922375334589076,0.0087,1.17,N,1.17
sn2006em-20060902.41-fast.flm,29.45,2006em,3.640109890116172,0.6868131868131867,0.0192,1.5,91bg,1.5
sn2003Y-20030203.31-fast.flm,8.72,2003Y,-3.3336611269538974,0.1966761726816796,0.0169,1.65,91bg,1.65
sn2005cf-20050704.23-fast.flm,112.11,2005cf,21.390958768014023,0.1987083954297069,0.0065,1.1,N,1.1
sn1997bq-19970414.21-fast.flm,127.44,1997bq,-5.637570593482937,0.4953928465272961,0.0093,1.14,HV,1.14
sn1999ef-19991013.29-fast.flm,41.04,1999ef,6.725680746654444,1.2508419128259407,0.0393,1.06,N,1.06
sn2004fu-20041110.17-fast.flm,77.88,2004fu,-6.371383273880589,0.1981767736821244,0.0092,1.08,HV,1.08
sn2007af-20070512.29-fast.flm,69.52,2007af,57.87746170678568,0.3978516013526954,0.0054,1.04,N,1.04
sn2002hu-20021206.29-fast.flm,7.09,2002hu,21.486408328514432,0.0963948332369385,0.0374,1.05,91T,1.05
sn1996ai-19960706.23-fast.flm,44.45,1996ai,15.086249875366097,0.8973975471133714,0.0029,0.88,N,0.88
sn1998dh-19980804.36-fast.flm,136.71,1998dh,-0.5353425200762101,0.8922375334589076,0.0087,1.17,N,1.17
sn2006bt-20060502.33-fast.flm,47.51,2006bt,-0.0678163146674181,0.5812826971517148,0.0322,1.0,N,1.0
sn2006hb-20060928.51-fast.flm,70.79,2006hb,6.805870186155316,0.3939722249581404,0.0153,1.44,91bg,1.44
sn2003iu-20031119.18-fast.flm,17.17,2003iu,,,0.0414,,,
sn1998ab-19980601.22-fast.flm,19.46,1998ab,49.483933787730976,0.4868549172346641,0.027,1.04,91T,1.04
sn1995D-19950304.34-fast.flm,157.84,1995D,11.562531042017898,0.09933445912387,0.0067,1.05,N,1.05
sn2002cr-20020603.16-fast.flm,108.51,2002cr,19.37784822667421,0.4953437685753913,0.0094,1.19,N,1.19
sn2003kf-20031222.39-fast.flm,138.42,2003kf,14.48282707960741,0.3970617431010522,0.0074,1.1,N,1.1
snf20080522-011-20080730.18-mmt.flm,18.76,snf20080522-011,58.27150977936525,0.1926967915984198,0.0379,,N,
sn2007le-20071106.14-fast.flm,183.73,2007le,11.362733412795322,0.4966229638458482,0.0068,1.01,HV,1.01
sn1998aq-19980419.26-fast.flm,312.82,1998aq,-8.905269449143393,0.3984460603645781,0.0039,1.11,N,1.11
sn2007bc-20070511.18-fast.flm,21.26,2007bc,30.64263322883899,0.097962382445141,0.0208,1.37,N,1.37
sn2003du-20030702.16-fast.flm,34.13,2003du,55.70349761526724,0.9936406995230525,0.0064,1.07,N,1.07
sn2006ax-20060402.30-fast.flm,123.7,2006ax,0.491787154519524,0.2950722927117143,0.0167,1.06,N,1.06
sn2007le-20071015.28-fast.flm,104.3,2007le,-10.349622566545744,0.4966229638458482,0.0068,1.01,HV,1.01
sn2007S-20070226.30-fast.flm,57.27,2007S,13.019035407835451,0.0986290561199329,0.0139,0.94,91T,0.94
sn1997bp-19970610.20-fast.flm,39.37,1997bp,60.20033720122691,0.5950609937518596,0.0083,1.08,HV,1.08
sn1998aq-19980702.17-fast.flm,70.42,1998aq,64.71760135471776,0.3984460603645781,0.0039,1.11,N,1.11
sn1999gp-20000107.13-fast.flm,62.37,1999gp,0.029219830523849,1.266192656082595,0.0267,0.87,91T,0.87
sn1995ak-19960115.17-fast.flm,19.76,1995ak,73.89263713699003,0.977803852547179,0.0227,1.25,,1.25
sn1996X-19960420.31-fast.flm,186.14,1996X,2.195073500197782,0.2979737783075089,0.0068,1.26,N,1.26
sn2006hb-20061015.47-fast.flm,19.21,2006hb,23.510292524379608,0.3939722249581404,0.0153,1.44,91bg,1.44
sn2006X-20060226.32-fast.flm,132.36,2006X,6.187823318743696,0.7958615200955034,0.0052,1.18,HV,1.18
sn2007af-20070625.17-fast.flm,26.19,2007af,101.52178237517376,0.3978516013526954,0.0054,1.04,N,1.04
sn2003eh-20030528.17-fast.flm,18.97,2003eh,,,0.0255,,,
sn2007kk-20071013.46-fast.flm,28.73,2007kk,4.092219020174868,1.921229586935639,0.041,,N,
sn2007bj-20070425.40-fast.flm,21.1,2007bj,14.951800118044822,0.0,0.0166,,,
sn2001bf-20010521.43-fast.flm,152.01,2001bf,4.657345411582514,0.7877116975187082,0.0156,0.99,N,0.99
snf20080514-002-20080531.18-fast.flm,104.51,snf20080514-002,5.362559937374695,0.4892846658185732,0.0219,1.35,N,
sn2002ck-20020610.26-fast.flm,11.56,2002ck,37.15284521266463,0.5826374053214216,0.0298,1.08,N,1.08
sn2003du-20030509.29-fast.flm,191.42,2003du,2.1760731319577986,0.9936406995230525,0.0064,1.07,N,1.07
sn2006le-20061217.29-fast.flm,19.54,2006le,38.22488696677749,0.2948692746215844,0.0174,0.88,N,0.88
sn1999by-19990605.17-fast.flm,94.1,1999by,24.915186589504255,0.4989024146876871,0.0022,1.97,91bg,1.97
sn2006lf-20061122.35-fast.flm,34.08,2006lf,16.136991709434014,0.1973943939992104,0.0132,1.3,N,1.3
sn2005hk-20051103.22-fast.flm,67.76,2005hk,-7.285291214212617,0.493583415597236,0.013,1.56,pec,1.56
sn2007hj-20070909.35-fast.flm,112.24,2007hj,3.4013605442148176,0.1971803214039239,0.0143,1.95,N,1.95
sn2006lf-20061111.36-fast.flm,37.44,2006lf,5.290169759179413,0.1973943939992104,0.0132,1.3,N,1.3
sn2007qe-20071214.07-mmt.flm,181.03,2007qe,18.72253149721482,0.0,0.0239,1.03,,1.03
sn2007hj-20070914.22-mmt.flm,193.85,2007hj,8.202701370402947,0.1971803214039239,0.0143,1.95,N,1.95
sn2002bo-20020517.18-fast.flm,48.2,2002bo,54.24673902220771,0.6970028875833914,0.0043,1.08,HV,1.08
sn1996Z-19960528.16-fast.flm,15.9,1996Z,14.055985705780714,1.0919197935278937,0.0074,1.22,HV,1.22
sn2007le-20080101.11-fast.flm,46.47,2007le,66.95470798570074,0.4966229638458482,0.0068,1.01,HV,1.01
sn1996by-19970102.31-fast.flm,84.77,1996by,,,0.0137,,,
sn1998dm-19980916.41-fast.flm,125.86,1998dm,12.42921013413019,0.5961251862891207,0.0065,0.9,N,0.9
sn1998bp-19980531.40-fast.flm,20.59,1998bp,27.709054923305295,0.1979218208807521,0.0105,1.79,N,1.79
sn2003cg-20030329.29-fast.flm,66.02,2003cg,-2.101384324271071,0.3983666965441689,0.0041,1.26,N,1.26
sn2006je-20061019.38-fast.flm,10.87,2006je,,,0.038,,,
sn2000cf-20000525.35-fast.flm,21.32,2000cf,16.451177151674678,0.7719027402547279,0.0364,1.16,N,1.16
